📍 Resuming from checkpoint: 0 records
🚀 Starting import with batch size: 2000
📊 Target file: pp-complete.csv
✅ Imported 17,986,000 records (12732/sec)
✅ Imported 17,988,000 records (12733/sec)
✅ Imported 17,990,000 records (12733/sec)
✅ Imported 17,992,000 records (12734/sec)
✅ Imported 17,994,000 records (12734/sec)
✅ Imported 17,996,000 records (12735/sec)
✅ Imported 17,998,000 records (12735/sec)
✅ Imported 18,000,000 records (12736/sec)
✅ Imported 18,002,000 records (12736/sec)
✅ Imported 18,004,000 records (12737/sec)
✅ Imported 18,006,000 records (12737/sec)
✅ Imported 18,008,000 records (12738/sec)
✅ Imported 18,010,000 records (12738/sec)
✅ Imported 18,012,000 records (12738/sec)
✅ Imported 18,014,000 records (12739/sec)
✅ Imported 18,016,000 records (12739/sec)
✅ Imported 18,018,000 records (12740/sec)
✅ Imported 18,020,000 records (12740/sec)
✅ Imported 18,022,000 records (12740/sec)
✅ Imported 18,024,000 records (12741/sec)
✅ Imported 18,026,000 records (12741/sec)
✅ Imported 18,028,000 records (12742/sec)
✅ Imported 18,030,000 records (12742/sec)
✅ Imported 18,032,000 records (12742/sec)
✅ Imported 18,034,000 records (12743/sec)
✅ Imported 18,036,000 records (12744/sec)
✅ Imported 18,038,000 records (12744/sec)
✅ Imported 18,040,000 records (12745/sec)
✅ Imported 18,042,000 records (12746/sec)
✅ Imported 18,044,000 records (12746/sec)
✅ Imported 18,046,000 records (12747/sec)
✅ Imported 18,048,000 records (12747/sec)
✅ Imported 18,050,000 records (12747/sec)
✅ Imported 18,052,000 records (12748/sec)
✅ Imported 18,054,000 records (12748/sec)
✅ Imported 18,056,000 records (12749/sec)
✅ Imported 18,058,000 records (12749/sec)
✅ Imported 18,060,000 records (12749/sec)
✅ Imported 18,062,000 records (12749/sec)
✅ Imported 18,064,000 records (12750/sec)
✅ Imported 18,066,000 records (12750/sec)
✅ Imported 18,068,000 records (12751/sec)
✅ Imported 18,070,000 records (12751/sec)
✅ Imported 18,072,000 records (12751/sec)
✅ Imported 18,074,000 records (12752/sec)
✅ Imported 18,076,000 records (12753/sec)
✅ Imported 18,078,000 records (12753/sec)
✅ Imported 18,080,000 records (12751/sec)
✅ Imported 18,082,000 records (12752/sec)
✅ Imported 18,084,000 records (12752/sec)
✅ Imported 18,086,000 records (12753/sec)
✅ Imported 18,088,000 records (12753/sec)
✅ Imported 18,090,000 records (12753/sec)
✅ Imported 18,092,000 records (12752/sec)
✅ Imported 18,094,000 records (12752/sec)
✅ Imported 18,096,000 records (12753/sec)
✅ Imported 18,098,000 records (12753/sec)
✅ Imported 18,100,000 records (12753/sec)
✅ Imported 18,102,000 records (12754/sec)
✅ Imported 18,104,000 records (12754/sec)
✅ Imported 18,106,000 records (12754/sec)
✅ Imported 18,108,000 records (12755/sec)
✅ Imported 18,110,000 records (12755/sec)
✅ Imported 18,112,000 records (12755/sec)
✅ Imported 18,114,000 records (12755/sec)
✅ Imported 18,116,000 records (12756/sec)
✅ Imported 18,118,000 records (12756/sec)
✅ Imported 18,120,000 records (12757/sec)
✅ Imported 18,122,000 records (12757/sec)
✅ Imported 18,124,000 records (12758/sec)
✅ Imported 18,126,000 records (12759/sec)
✅ Imported 18,128,000 records (12759/sec)
✅ Imported 18,130,000 records (12760/sec)
✅ Imported 18,132,000 records (12760/sec)
✅ Imported 18,134,000 records (12760/sec)
✅ Imported 18,136,000 records (12761/sec)
✅ Imported 18,138,000 records (12761/sec)
✅ Imported 18,140,000 records (12761/sec)
✅ Imported 18,142,000 records (12761/sec)
✅ Imported 18,144,000 records (12762/sec)
✅ Imported 18,146,000 records (12763/sec)
✅ Imported 18,148,000 records (12763/sec)
✅ Imported 18,150,000 records (12763/sec)
✅ Imported 18,152,000 records (12764/sec)
✅ Imported 18,154,000 records (12764/sec)
✅ Imported 18,156,000 records (12765/sec)
✅ Imported 18,158,000 records (12765/sec)
✅ Imported 18,160,000 records (12766/sec)
✅ Imported 18,162,000 records (12766/sec)
✅ Imported 18,164,000 records (12767/sec)
✅ Imported 18,166,000 records (12767/sec)
✅ Imported 18,168,000 records (12767/sec)
✅ Imported 18,170,000 records (12767/sec)
✅ Imported 18,172,000 records (12767/sec)
✅ Imported 18,174,000 records (12767/sec)
✅ Imported 18,176,000 records (12767/sec)
✅ Imported 18,178,000 records (12768/sec)
✅ Imported 18,180,000 records (12767/sec)
✅ Imported 18,182,000 records (12767/sec)
✅ Imported 18,184,000 records (12767/sec)
✅ Imported 18,186,000 records (12766/sec)
✅ Imported 18,188,000 records (12764/sec)
✅ Imported 18,190,000 records (12763/sec)
✅ Imported 18,192,000 records (12762/sec)
✅ Imported 18,194,000 records (12761/sec)
✅ Imported 18,196,000 records (12760/sec)
✅ Imported 18,198,000 records (12759/sec)
✅ Imported 18,200,000 records (12759/sec)
✅ Imported 18,202,000 records (12759/sec)
✅ Imported 18,204,000 records (12759/sec)
✅ Imported 18,206,000 records (12759/sec)
✅ Imported 18,208,000 records (12758/sec)
✅ Imported 18,210,000 records (12757/sec)
✅ Imported 18,212,000 records (12757/sec)
✅ Imported 18,214,000 records (12757/sec)
✅ Imported 18,216,000 records (12757/sec)
✅ Imported 18,218,000 records (12757/sec)
✅ Imported 18,220,000 records (12758/sec)
✅ Imported 18,222,000 records (12758/sec)
✅ Imported 18,224,000 records (12758/sec)
✅ Imported 18,226,000 records (12758/sec)
✅ Imported 18,228,000 records (12759/sec)
✅ Imported 18,230,000 records (12759/sec)
✅ Imported 18,232,000 records (12759/sec)
✅ Imported 18,234,000 records (12760/sec)
✅ Imported 18,236,000 records (12759/sec)
✅ Imported 18,238,000 records (12760/sec)
✅ Imported 18,240,000 records (12760/sec)
✅ Imported 18,242,000 records (12760/sec)
✅ Imported 18,244,000 records (12760/sec)
✅ Imported 18,246,000 records (12761/sec)
✅ Imported 18,248,000 records (12761/sec)
✅ Imported 18,250,000 records (12762/sec)
✅ Imported 18,252,000 records (12762/sec)
✅ Imported 18,254,000 records (12761/sec)
✅ Imported 18,256,000 records (12760/sec)
✅ Imported 18,258,000 records (12760/sec)
✅ Imported 18,260,000 records (12761/sec)
✅ Imported 18,262,000 records (12761/sec)
✅ Imported 18,264,000 records (12761/sec)
✅ Imported 18,266,000 records (12761/sec)
✅ Imported 18,268,000 records (12762/sec)
✅ Imported 18,270,000 records (12762/sec)
✅ Imported 18,272,000 records (12762/sec)
✅ Imported 18,274,000 records (12763/sec)
✅ Imported 18,276,000 records (12763/sec)
✅ Imported 18,278,000 records (12764/sec)
✅ Imported 18,280,000 records (12764/sec)
✅ Imported 18,282,000 records (12765/sec)
✅ Imported 18,284,000 records (12765/sec)
✅ Imported 18,286,000 records (12766/sec)
✅ Imported 18,288,000 records (12766/sec)
✅ Imported 18,290,000 records (12767/sec)
✅ Imported 18,292,000 records (12767/sec)
✅ Imported 18,294,000 records (12767/sec)
✅ Imported 18,296,000 records (12768/sec)
✅ Imported 18,298,000 records (12768/sec)
✅ Imported 18,300,000 records (12769/sec)
✅ Imported 18,302,000 records (12769/sec)
✅ Imported 18,304,000 records (12770/sec)
✅ Imported 18,306,000 records (12770/sec)
✅ Imported 18,308,000 records (12770/sec)
✅ Imported 18,310,000 records (12770/sec)
✅ Imported 18,312,000 records (12771/sec)
✅ Imported 18,314,000 records (12771/sec)
✅ Imported 18,316,000 records (12772/sec)
✅ Imported 18,318,000 records (12771/sec)
✅ Imported 18,320,000 records (12772/sec)
✅ Imported 18,322,000 records (12772/sec)
✅ Imported 18,324,000 records (12772/sec)
✅ Imported 18,326,000 records (12773/sec)
✅ Imported 18,328,000 records (12773/sec)
✅ Imported 18,330,000 records (12774/sec)
✅ Imported 18,332,000 records (12773/sec)
✅ Imported 18,334,000 records (12772/sec)
✅ Imported 18,336,000 records (12772/sec)
✅ Imported 18,338,000 records (12771/sec)
✅ Imported 18,340,000 records (12771/sec)
✅ Imported 18,342,000 records (12770/sec)
✅ Imported 18,344,000 records (12769/sec)
✅ Imported 18,346,000 records (12768/sec)
✅ Imported 18,348,000 records (12765/sec)
✅ Imported 18,350,000 records (12764/sec)
✅ Imported 18,352,000 records (12761/sec)
✅ Imported 18,354,000 records (12760/sec)
✅ Imported 18,356,000 records (12759/sec)
✅ Imported 18,358,000 records (12758/sec)
✅ Imported 18,360,000 records (12756/sec)
✅ Imported 18,362,000 records (12755/sec)
✅ Imported 18,364,000 records (12755/sec)
✅ Imported 18,366,000 records (12755/sec)
✅ Imported 18,368,000 records (12755/sec)
✅ Imported 18,370,000 records (12755/sec)
✅ Imported 18,372,000 records (12755/sec)
✅ Imported 18,374,000 records (12754/sec)
✅ Imported 18,376,000 records (12754/sec)
✅ Imported 18,378,000 records (12754/sec)
✅ Imported 18,380,000 records (12755/sec)
✅ Imported 18,382,000 records (12754/sec)
✅ Imported 18,384,000 records (12754/sec)
✅ Imported 18,386,000 records (12755/sec)
✅ Imported 18,388,000 records (12756/sec)
✅ Imported 18,390,000 records (12756/sec)
✅ Imported 18,392,000 records (12757/sec)
✅ Imported 18,394,000 records (12757/sec)
✅ Imported 18,396,000 records (12758/sec)
✅ Imported 18,398,000 records (12759/sec)
✅ Imported 18,400,000 records (12759/sec)
✅ Imported 18,402,000 records (12760/sec)
✅ Imported 18,404,000 records (12760/sec)
✅ Imported 18,406,000 records (12761/sec)
✅ Imported 18,408,000 records (12762/sec)
✅ Imported 18,410,000 records (12763/sec)
✅ Imported 18,412,000 records (12763/sec)
✅ Imported 18,414,000 records (12764/sec)
✅ Imported 18,416,000 records (12764/sec)
✅ Imported 18,418,000 records (12765/sec)
✅ Imported 18,420,000 records (12765/sec)
✅ Imported 18,422,000 records (12766/sec)
✅ Imported 18,424,000 records (12766/sec)
✅ Imported 18,426,000 records (12767/sec)
✅ Imported 18,428,000 records (12767/sec)
✅ Imported 18,430,000 records (12768/sec)
✅ Imported 18,432,000 records (12768/sec)
✅ Imported 18,434,000 records (12769/sec)
✅ Imported 18,436,000 records (12770/sec)
✅ Imported 18,438,000 records (12770/sec)
✅ Imported 18,440,000 records (12771/sec)
✅ Imported 18,442,000 records (12771/sec)
✅ Imported 18,444,000 records (12772/sec)
✅ Imported 18,446,000 records (12772/sec)
✅ Imported 18,448,000 records (12773/sec)
✅ Imported 18,450,000 records (12773/sec)
✅ Imported 18,452,000 records (12773/sec)
✅ Imported 18,454,000 records (12774/sec)
✅ Imported 18,456,000 records (12774/sec)
✅ Imported 18,458,000 records (12775/sec)
✅ Imported 18,460,000 records (12775/sec)
✅ Imported 18,462,000 records (12776/sec)
✅ Imported 18,464,000 records (12776/sec)
✅ Imported 18,466,000 records (12777/sec)
✅ Imported 18,468,000 records (12778/sec)
✅ Imported 18,470,000 records (12778/sec)
✅ Imported 18,472,000 records (12779/sec)
✅ Imported 18,474,000 records (12780/sec)
✅ Imported 18,476,000 records (12780/sec)
✅ Imported 18,478,000 records (12781/sec)
✅ Imported 18,480,000 records (12782/sec)
✅ Imported 18,482,000 records (12782/sec)
✅ Imported 18,484,000 records (12783/sec)
✅ Imported 18,486,000 records (12784/sec)
✅ Imported 18,488,000 records (12784/sec)
✅ Imported 18,490,000 records (12784/sec)
✅ Imported 18,492,000 records (12785/sec)
✅ Imported 18,494,000 records (12786/sec)
✅ Imported 18,496,000 records (12786/sec)
✅ Imported 18,498,000 records (12787/sec)
✅ Imported 18,500,000 records (12788/sec)
✅ Imported 18,502,000 records (12788/sec)
✅ Imported 18,504,000 records (12789/sec)
✅ Imported 18,506,000 records (12790/sec)
✅ Imported 18,508,000 records (12790/sec)
✅ Imported 18,510,000 records (12791/sec)
✅ Imported 18,512,000 records (12791/sec)
✅ Imported 18,514,000 records (12792/sec)
✅ Imported 18,516,000 records (12792/sec)
✅ Imported 18,518,000 records (12793/sec)
✅ Imported 18,520,000 records (12793/sec)
✅ Imported 18,522,000 records (12794/sec)
✅ Imported 18,524,000 records (12795/sec)
✅ Imported 18,526,000 records (12795/sec)
✅ Imported 18,528,000 records (12796/sec)
✅ Imported 18,530,000 records (12797/sec)
✅ Imported 18,532,000 records (12797/sec)
✅ Imported 18,534,000 records (12798/sec)
✅ Imported 18,536,000 records (12798/sec)
✅ Imported 18,538,000 records (12799/sec)
✅ Imported 18,540,000 records (12799/sec)
✅ Imported 18,542,000 records (12800/sec)
✅ Imported 18,544,000 records (12801/sec)
✅ Imported 18,546,000 records (12802/sec)
✅ Imported 18,548,000 records (12802/sec)
✅ Imported 18,550,000 records (12803/sec)
✅ Imported 18,552,000 records (12804/sec)
✅ Imported 18,554,000 records (12804/sec)
✅ Imported 18,556,000 records (12805/sec)
✅ Imported 18,558,000 records (12806/sec)
✅ Imported 18,560,000 records (12806/sec)
✅ Imported 18,562,000 records (12807/sec)
✅ Imported 18,564,000 records (12807/sec)
✅ Imported 18,566,000 records (12808/sec)
✅ Imported 18,568,000 records (12809/sec)
✅ Imported 18,570,000 records (12810/sec)
✅ Imported 18,572,000 records (12810/sec)
✅ Imported 18,574,000 records (12811/sec)
✅ Imported 18,576,000 records (12812/sec)
✅ Imported 18,578,000 records (12812/sec)
✅ Imported 18,580,000 records (12813/sec)
✅ Imported 18,582,000 records (12814/sec)
✅ Imported 18,584,000 records (12814/sec)
✅ Imported 18,586,000 records (12815/sec)
✅ Imported 18,588,000 records (12816/sec)
✅ Imported 18,590,000 records (12816/sec)
✅ Imported 18,592,000 records (12817/sec)
✅ Imported 18,594,000 records (12818/sec)
✅ Imported 18,596,000 records (12818/sec)
✅ Imported 18,598,000 records (12819/sec)
✅ Imported 18,600,000 records (12820/sec)
✅ Imported 18,602,000 records (12820/sec)
✅ Imported 18,604,000 records (12821/sec)
✅ Imported 18,606,000 records (12821/sec)
✅ Imported 18,608,000 records (12822/sec)
✅ Imported 18,610,000 records (12823/sec)
✅ Imported 18,612,000 records (12823/sec)
✅ Imported 18,614,000 records (12824/sec)
✅ Imported 18,616,000 records (12825/sec)
✅ Imported 18,618,000 records (12825/sec)
✅ Imported 18,620,000 records (12826/sec)
✅ Imported 18,622,000 records (12825/sec)
✅ Imported 18,624,000 records (12825/sec)
✅ Imported 18,626,000 records (12826/sec)
✅ Imported 18,628,000 records (12827/sec)
✅ Imported 18,630,000 records (12827/sec)
✅ Imported 18,632,000 records (12828/sec)
✅ Imported 18,634,000 records (12829/sec)
✅ Imported 18,636,000 records (12829/sec)
✅ Imported 18,638,000 records (12830/sec)
✅ Imported 18,640,000 records (12831/sec)
✅ Imported 18,642,000 records (12831/sec)
✅ Imported 18,644,000 records (12832/sec)
✅ Imported 18,646,000 records (12833/sec)
✅ Imported 18,648,000 records (12833/sec)
✅ Imported 18,650,000 records (12834/sec)
✅ Imported 18,652,000 records (12834/sec)
✅ Imported 18,654,000 records (12835/sec)
✅ Imported 18,656,000 records (12835/sec)
✅ Imported 18,658,000 records (12835/sec)
✅ Imported 18,660,000 records (12836/sec)
✅ Imported 18,662,000 records (12836/sec)
✅ Imported 18,664,000 records (12837/sec)
✅ Imported 18,666,000 records (12838/sec)
✅ Imported 18,668,000 records (12838/sec)
✅ Imported 18,670,000 records (12839/sec)
✅ Imported 18,672,000 records (12839/sec)
✅ Imported 18,674,000 records (12840/sec)
✅ Imported 18,676,000 records (12840/sec)
✅ Imported 18,678,000 records (12841/sec)
✅ Imported 18,680,000 records (12842/sec)
✅ Imported 18,682,000 records (12843/sec)
✅ Imported 18,684,000 records (12843/sec)
✅ Imported 18,686,000 records (12844/sec)
✅ Imported 18,688,000 records (12845/sec)
✅ Imported 18,690,000 records (12845/sec)
✅ Imported 18,692,000 records (12846/sec)
✅ Imported 18,694,000 records (12847/sec)
✅ Imported 18,696,000 records (12847/sec)
✅ Imported 18,698,000 records (12848/sec)
✅ Imported 18,700,000 records (12848/sec)
✅ Imported 18,702,000 records (12849/sec)
✅ Imported 18,704,000 records (12850/sec)
✅ Imported 18,706,000 records (12850/sec)
✅ Imported 18,708,000 records (12851/sec)
✅ Imported 18,710,000 records (12851/sec)
✅ Imported 18,712,000 records (12852/sec)
✅ Imported 18,714,000 records (12853/sec)
✅ Imported 18,716,000 records (12853/sec)
✅ Imported 18,718,000 records (12854/sec)
✅ Imported 18,720,000 records (12855/sec)
✅ Imported 18,722,000 records (12855/sec)
✅ Imported 18,724,000 records (12856/sec)
✅ Imported 18,726,000 records (12857/sec)
✅ Imported 18,728,000 records (12857/sec)
✅ Imported 18,730,000 records (12858/sec)
✅ Imported 18,732,000 records (12859/sec)
✅ Imported 18,734,000 records (12859/sec)
✅ Imported 18,736,000 records (12860/sec)
✅ Imported 18,738,000 records (12861/sec)
✅ Imported 18,740,000 records (12861/sec)
✅ Imported 18,742,000 records (12862/sec)
✅ Imported 18,744,000 records (12862/sec)
✅ Imported 18,746,000 records (12863/sec)
✅ Imported 18,748,000 records (12864/sec)
✅ Imported 18,750,000 records (12864/sec)
✅ Imported 18,752,000 records (12865/sec)
✅ Imported 18,754,000 records (12866/sec)
✅ Imported 18,756,000 records (12866/sec)
✅ Imported 18,758,000 records (12867/sec)
✅ Imported 18,760,000 records (12867/sec)
✅ Imported 18,762,000 records (12868/sec)
✅ Imported 18,764,000 records (12869/sec)
✅ Imported 18,766,000 records (12869/sec)
✅ Imported 18,768,000 records (12870/sec)
✅ Imported 18,770,000 records (12870/sec)
✅ Imported 18,772,000 records (12871/sec)
✅ Imported 18,774,000 records (12871/sec)
✅ Imported 18,776,000 records (12872/sec)
✅ Imported 18,778,000 records (12872/sec)
✅ Imported 18,780,000 records (12873/sec)
✅ Imported 18,782,000 records (12874/sec)
✅ Imported 18,784,000 records (12874/sec)
✅ Imported 18,786,000 records (12875/sec)
✅ Imported 18,788,000 records (12874/sec)
✅ Imported 18,790,000 records (12875/sec)
✅ Imported 18,792,000 records (12876/sec)
✅ Imported 18,794,000 records (12876/sec)
✅ Imported 18,796,000 records (12877/sec)
✅ Imported 18,798,000 records (12877/sec)
✅ Imported 18,800,000 records (12878/sec)
✅ Imported 18,802,000 records (12879/sec)
✅ Imported 18,804,000 records (12879/sec)
✅ Imported 18,806,000 records (12880/sec)
✅ Imported 18,808,000 records (12880/sec)
✅ Imported 18,810,000 records (12881/sec)
✅ Imported 18,812,000 records (12881/sec)
✅ Imported 18,814,000 records (12881/sec)
✅ Imported 18,816,000 records (12882/sec)
✅ Imported 18,818,000 records (12882/sec)
✅ Imported 18,820,000 records (12883/sec)
✅ Imported 18,822,000 records (12883/sec)
✅ Imported 18,824,000 records (12884/sec)
✅ Imported 18,826,000 records (12884/sec)
✅ Imported 18,828,000 records (12884/sec)
✅ Imported 18,830,000 records (12885/sec)
✅ Imported 18,832,000 records (12885/sec)
✅ Imported 18,834,000 records (12886/sec)
✅ Imported 18,836,000 records (12886/sec)
✅ Imported 18,838,000 records (12887/sec)
✅ Imported 18,840,000 records (12887/sec)
✅ Imported 18,842,000 records (12888/sec)
✅ Imported 18,844,000 records (12888/sec)
✅ Imported 18,846,000 records (12888/sec)
✅ Imported 18,848,000 records (12889/sec)
✅ Imported 18,850,000 records (12889/sec)
✅ Imported 18,852,000 records (12889/sec)
✅ Imported 18,854,000 records (12890/sec)
✅ Imported 18,856,000 records (12890/sec)
✅ Imported 18,858,000 records (12891/sec)
✅ Imported 18,860,000 records (12891/sec)
✅ Imported 18,862,000 records (12892/sec)
✅ Imported 18,864,000 records (12892/sec)
✅ Imported 18,866,000 records (12893/sec)
✅ Imported 18,868,000 records (12894/sec)
✅ Imported 18,870,000 records (12894/sec)
✅ Imported 18,872,000 records (12894/sec)
✅ Imported 18,874,000 records (12894/sec)
✅ Imported 18,876,000 records (12894/sec)
✅ Imported 18,878,000 records (12894/sec)
✅ Imported 18,880,000 records (12895/sec)
✅ Imported 18,882,000 records (12895/sec)
✅ Imported 18,884,000 records (12894/sec)
✅ Imported 18,886,000 records (12894/sec)
✅ Imported 18,888,000 records (12894/sec)
✅ Imported 18,890,000 records (12895/sec)
✅ Imported 18,892,000 records (12895/sec)
✅ Imported 18,894,000 records (12895/sec)
✅ Imported 18,896,000 records (12895/sec)
✅ Imported 18,898,000 records (12896/sec)
✅ Imported 18,900,000 records (12896/sec)
✅ Imported 18,902,000 records (12897/sec)
✅ Imported 18,904,000 records (12897/sec)
✅ Imported 18,906,000 records (12897/sec)
✅ Imported 18,908,000 records (12898/sec)
✅ Imported 18,910,000 records (12898/sec)
✅ Imported 18,912,000 records (12898/sec)
✅ Imported 18,914,000 records (12899/sec)
✅ Imported 18,916,000 records (12899/sec)
✅ Imported 18,918,000 records (12899/sec)
✅ Imported 18,920,000 records (12900/sec)
✅ Imported 18,922,000 records (12900/sec)
✅ Imported 18,924,000 records (12901/sec)
✅ Imported 18,926,000 records (12901/sec)
✅ Imported 18,928,000 records (12901/sec)
✅ Imported 18,930,000 records (12901/sec)
✅ Imported 18,932,000 records (12902/sec)
✅ Imported 18,934,000 records (12902/sec)
✅ Imported 18,936,000 records (12903/sec)
✅ Imported 18,938,000 records (12903/sec)
✅ Imported 18,940,000 records (12903/sec)
✅ Imported 18,942,000 records (12904/sec)
✅ Imported 18,944,000 records (12904/sec)
✅ Imported 18,946,000 records (12905/sec)
✅ Imported 18,948,000 records (12905/sec)
✅ Imported 18,950,000 records (12906/sec)
✅ Imported 18,952,000 records (12906/sec)
✅ Imported 18,954,000 records (12906/sec)
✅ Imported 18,956,000 records (12907/sec)
✅ Imported 18,958,000 records (12907/sec)
✅ Imported 18,960,000 records (12908/sec)
✅ Imported 18,962,000 records (12908/sec)
✅ Imported 18,964,000 records (12909/sec)
✅ Imported 18,966,000 records (12910/sec)
✅ Imported 18,968,000 records (12910/sec)
✅ Imported 18,970,000 records (12910/sec)
✅ Imported 18,972,000 records (12910/sec)
✅ Imported 18,974,000 records (12910/sec)
✅ Imported 18,976,000 records (12910/sec)
✅ Imported 18,978,000 records (12910/sec)
✅ Imported 18,980,000 records (12909/sec)
✅ Imported 18,982,000 records (12909/sec)
✅ Imported 18,984,000 records (12909/sec)
✅ Imported 18,986,000 records (12910/sec)
✅ Imported 18,988,000 records (12910/sec)
✅ Imported 18,990,000 records (12910/sec)
✅ Imported 18,992,000 records (12910/sec)
✅ Imported 18,994,000 records (12910/sec)
✅ Imported 18,996,000 records (12910/sec)
✅ Imported 18,998,000 records (12910/sec)
✅ Imported 19,000,000 records (12910/sec)
✅ Imported 19,002,000 records (12911/sec)
✅ Imported 19,004,000 records (12911/sec)
✅ Imported 19,006,000 records (12911/sec)
✅ Imported 19,008,000 records (12911/sec)
✅ Imported 19,010,000 records (12912/sec)
✅ Imported 19,012,000 records (12912/sec)
✅ Imported 19,014,000 records (12913/sec)
✅ Imported 19,016,000 records (12913/sec)
✅ Imported 19,018,000 records (12914/sec)
✅ Imported 19,020,000 records (12914/sec)
✅ Imported 19,022,000 records (12915/sec)
✅ Imported 19,024,000 records (12915/sec)
✅ Imported 19,026,000 records (12916/sec)
✅ Imported 19,028,000 records (12915/sec)
✅ Imported 19,030,000 records (12916/sec)
✅ Imported 19,032,000 records (12917/sec)
✅ Imported 19,034,000 records (12917/sec)
✅ Imported 19,036,000 records (12918/sec)
✅ Imported 19,038,000 records (12918/sec)
✅ Imported 19,040,000 records (12919/sec)
✅ Imported 19,042,000 records (12920/sec)
✅ Imported 19,044,000 records (12920/sec)
✅ Imported 19,046,000 records (12921/sec)
✅ Imported 19,048,000 records (12922/sec)
✅ Imported 19,050,000 records (12922/sec)
✅ Imported 19,052,000 records (12923/sec)
✅ Imported 19,054,000 records (12924/sec)
✅ Imported 19,056,000 records (12924/sec)
✅ Imported 19,058,000 records (12924/sec)
✅ Imported 19,060,000 records (12925/sec)
✅ Imported 19,062,000 records (12925/sec)
✅ Imported 19,064,000 records (12926/sec)
✅ Imported 19,066,000 records (12926/sec)
✅ Imported 19,068,000 records (12927/sec)
✅ Imported 19,070,000 records (12927/sec)
✅ Imported 19,072,000 records (12928/sec)
✅ Imported 19,074,000 records (12928/sec)
✅ Imported 19,076,000 records (12928/sec)
✅ Imported 19,078,000 records (12929/sec)
✅ Imported 19,080,000 records (12929/sec)
✅ Imported 19,082,000 records (12930/sec)
✅ Imported 19,084,000 records (12930/sec)
✅ Imported 19,086,000 records (12931/sec)
✅ Imported 19,088,000 records (12931/sec)
✅ Imported 19,090,000 records (12932/sec)
✅ Imported 19,092,000 records (12932/sec)
✅ Imported 19,094,000 records (12933/sec)
✅ Imported 19,096,000 records (12933/sec)
✅ Imported 19,098,000 records (12934/sec)
✅ Imported 19,100,000 records (12934/sec)
✅ Imported 19,102,000 records (12935/sec)
✅ Imported 19,104,000 records (12935/sec)
✅ Imported 19,106,000 records (12936/sec)
✅ Imported 19,108,000 records (12936/sec)
✅ Imported 19,110,000 records (12937/sec)
✅ Imported 19,112,000 records (12937/sec)
✅ Imported 19,114,000 records (12937/sec)
✅ Imported 19,116,000 records (12938/sec)
✅ Imported 19,118,000 records (12938/sec)
✅ Imported 19,120,000 records (12939/sec)
✅ Imported 19,122,000 records (12939/sec)
✅ Imported 19,124,000 records (12940/sec)
✅ Imported 19,126,000 records (12940/sec)
✅ Imported 19,128,000 records (12941/sec)
✅ Imported 19,130,000 records (12941/sec)
✅ Imported 19,132,000 records (12941/sec)
✅ Imported 19,134,000 records (12942/sec)
✅ Imported 19,136,000 records (12942/sec)
✅ Imported 19,138,000 records (12942/sec)
✅ Imported 19,140,000 records (12943/sec)
✅ Imported 19,142,000 records (12943/sec)
✅ Imported 19,144,000 records (12943/sec)
✅ Imported 19,146,000 records (12943/sec)
✅ Imported 19,148,000 records (12944/sec)
✅ Imported 19,150,000 records (12945/sec)
✅ Imported 19,152,000 records (12945/sec)
✅ Imported 19,154,000 records (12946/sec)
✅ Imported 19,156,000 records (12946/sec)
✅ Imported 19,158,000 records (12947/sec)
✅ Imported 19,160,000 records (12947/sec)
✅ Imported 19,162,000 records (12948/sec)
✅ Imported 19,164,000 records (12948/sec)
✅ Imported 19,166,000 records (12949/sec)
✅ Imported 19,168,000 records (12949/sec)
✅ Imported 19,170,000 records (12950/sec)
✅ Imported 19,172,000 records (12950/sec)
✅ Imported 19,174,000 records (12951/sec)
✅ Imported 19,176,000 records (12951/sec)
✅ Imported 19,178,000 records (12952/sec)
✅ Imported 19,180,000 records (12952/sec)
✅ Imported 19,182,000 records (12953/sec)
✅ Imported 19,184,000 records (12953/sec)
✅ Imported 19,186,000 records (12953/sec)
✅ Imported 19,188,000 records (12953/sec)
✅ Imported 19,190,000 records (12954/sec)
✅ Imported 19,192,000 records (12954/sec)
✅ Imported 19,194,000 records (12955/sec)
✅ Imported 19,196,000 records (12956/sec)
✅ Imported 19,198,000 records (12956/sec)
✅ Imported 19,200,000 records (12957/sec)
✅ Imported 19,202,000 records (12957/sec)
✅ Imported 19,204,000 records (12958/sec)
✅ Imported 19,206,000 records (12957/sec)
✅ Imported 19,208,000 records (12957/sec)
✅ Imported 19,210,000 records (12957/sec)
✅ Imported 19,212,000 records (12957/sec)
✅ Imported 19,214,000 records (12958/sec)
✅ Imported 19,216,000 records (12959/sec)
✅ Imported 19,218,000 records (12959/sec)
✅ Imported 19,220,000 records (12960/sec)
✅ Imported 19,222,000 records (12960/sec)
✅ Imported 19,224,000 records (12961/sec)
✅ Imported 19,226,000 records (12961/sec)
✅ Imported 19,228,000 records (12961/sec)
✅ Imported 19,230,000 records (12962/sec)
✅ Imported 19,232,000 records (12962/sec)
✅ Imported 19,234,000 records (12963/sec)
✅ Imported 19,236,000 records (12963/sec)
✅ Imported 19,238,000 records (12964/sec)
✅ Imported 19,240,000 records (12964/sec)
✅ Imported 19,242,000 records (12964/sec)
✅ Imported 19,244,000 records (12963/sec)
✅ Imported 19,246,000 records (12962/sec)
✅ Imported 19,248,000 records (12963/sec)
✅ Imported 19,250,000 records (12962/sec)
✅ Imported 19,252,000 records (12963/sec)
